Player,First_Year,Last_Year,Years_Played,Last_Age,Games,Games_Started,Targets,Receptions,Receiving_Yards,Receiving_TDs,First_Downs,Fumbles,Teams,Yards_Per_Reception,Catch_Rate,TD_Rate,Yards_Per_Game,TD_Per_Game,First_Down_Rate,Player_Score,Tier,All_Time_Rank,Experience_Level,Prime_Years,Prime_Rating
Larry Foster,2000,2003,4,27,37,6,105.0,54,617,1,31,3.0,"ARI, DET",11.4,51.4,1.9,16.7,0.03,57.4,16.9,Good,681,Minimal,,
Larry Parker,2000,2001,2,25,28,4,43.0,18,240,2,12,1.0,KAN,13.3,41.9,11.1,8.6,0.07,66.7,15.9,Average,754,Minimal,,
Larry Pinkard,2017,2017,1,25,4,0,1.0,1,5,0,0,0.0,JAX,5.0,100.0,0.0,1.2,0.0,0.0,11.0,Below Average,1080,Minimal,,
Laurent Robinson,2007,2012,6,27,59,28,301.0,167,2110,15,93,2.0,"ATL, DAL, JAX, STL",12.6,55.5,9.0,35.8,0.25,55.7,27.8,Great,255,Limited,,
Lavelle Hawkins,2008,2012,5,26,52,4,120.0,71,771,1,37,1.0,TEN,10.9,59.2,1.4,14.8,0.02,52.1,16.0,Good,746,Minimal,,
Laveranues Coles,2000,2009,10,32,153,138,1171.0,674,8609,49,446,6.0,"CIN, NYJ, WAS",12.8,57.6,7.3,56.3,0.32,66.2,50.6,Elite,42,Moderate,2007-2009,21.0
Laviska Shenault Jr.,2020,2023,4,25,51,26,221.0,158,1551,6,75,2.0,"CAR, JAX",9.8,71.5,3.8,30.4,0.12,47.5,21.9,Great,416,Limited,,
Lawrence Cager,2020,2022,2,25,9,5,25.0,15,153,1,10,0.0,"2TM, NYJ",10.2,60.0,6.7,17.0,0.11,66.7,16.6,Good,703,Minimal,,
Lawrence Hamilton,2003,2003,1,23,5,1,3.0,0,0,0,0,0.0,CIN,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
LeRon McCoy,2005,2005,1,23,10,4,30.0,18,191,1,11,0.0,ARI,10.6,60.0,5.6,19.1,0.1,61.1,17.5,Good,634,Minimal,,
Lee Evans,2004,2011,8,30,118,104,724.0,381,6008,43,260,6.0,"BAL, BUF",15.8,52.6,11.3,50.9,0.36,68.2,42.2,Elite,84,Moderate,2004-2006,23.6
Lee Mays,2002,2004,3,26,48,1,28.0,11,154,0,7,0.0,PIT,14.0,39.3,0.0,3.2,0.0,63.6,13.0,Average,954,Minimal,,
Lee Smith,2012,2019,2,32,32,12,9.0,8,44,3,5,0.0,BUF,5.5,88.9,37.5,1.4,0.09,62.5,14.6,Average,835,Minimal,,
Legedu Naanee,2007,2012,6,29,73,21,180.0,108,1232,4,62,2.0,"CAR, MIA, SDG",11.4,60.0,3.7,16.9,0.05,57.4,18.4,Good,582,Limited,,
Lenzie Jackson,2000,2000,1,23,5,0,3.0,1,5,0,0,0.0,CLE,5.0,33.3,0.0,1.0,0.0,0.0,6.3,Below Average,1177,Minimal,,
Leonard Hankerson,2011,2015,5,26,41,14,174.0,107,1408,9,92,0.0,"3TM, WAS",13.2,61.5,8.4,34.3,0.22,86.0,27.0,Great,272,Limited,,
Leonte Carroo,2016,2018,3,24,37,2,22.0,12,192,2,8,0.0,MIA,16.0,54.5,16.7,5.2,0.05,66.7,15.0,Average,813,Minimal,,
Leslie Shepherd,2000,2000,1,31,13,11,59.0,35,446,4,16,0.0,MIA,12.7,59.3,11.4,34.3,0.31,45.7,26.5,Great,284,Minimal,,
Lestar Jean,2012,2013,2,25,27,1,20.0,10,186,1,8,0.0,HOU,18.6,50.0,10.0,6.9,0.04,80.0,15.9,Average,754,Minimal,,
Lil'Jordan Humphrey,2019,2023,5,25,41,16,47.0,31,477,6,21,0.0,"DEN, NOR, NWE",15.4,66.0,19.4,11.6,0.15,67.7,19.5,Good,528,Minimal,,
Limas Sweed,2008,2009,2,25,20,0,15.0,7,69,0,3,2.0,PIT,9.9,46.7,0.0,3.4,0.0,42.9,10.7,Below Average,1098,Minimal,,
Logan Payne,2008,2008,1,23,2,2,4.0,3,39,0,3,1.0,SEA,13.0,75.0,0.0,19.5,0.0,100.0,18.6,Good,569,Minimal,,
Louis Murphy,2009,2017,8,30,95,35,372.0,170,2443,11,109,5.0,"CAR, NYG, OAK, SFO, TAM",14.4,45.7,6.5,25.7,0.12,64.1,23.7,Great,364,Limited,,
Lucky Whitehead,2015,2016,2,24,30,2,11.0,9,64,0,3,4.0,DAL,7.1,81.8,0.0,2.1,0.0,33.3,11.6,Below Average,1042,Minimal,,
Lynn Bowden Jr.,2020,2023,2,26,25,7,53.0,39,294,0,15,1.0,"MIA, NOR",7.5,73.6,0.0,11.8,0.0,38.5,13.2,Average,938,Minimal,,
Mac Cody,2000,2000,1,28,15,1,27.0,17,212,0,12,4.0,ARI,12.5,63.0,0.0,14.1,0.0,70.6,16.9,Good,681,Minimal,,
Macey Brooks,2000,2000,1,25,16,3,50.0,26,216,0,8,0.0,CHI,8.3,52.0,0.0,13.5,0.0,30.8,12.9,Average,968,Minimal,,
Mack Hollins,2017,2023,6,30,95,27,222.0,131,1691,10,76,1.0,"2TM, ATL, LVR, MIA, PHI",12.9,59.0,7.6,17.8,0.11,58.0,20.4,Great,480,Limited,,
Malcolm Johnson,2000,2000,1,23,5,0,8.0,0,0,0,0,0.0,2TM,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Malcolm Kelly,2008,2009,2,23,21,10,52.0,28,365,0,16,0.0,WAS,13.0,53.8,0.0,17.4,0.0,57.1,15.5,Average,777,Minimal,,
Malcolm Mitchell,2016,2016,1,24,14,6,48.0,32,401,4,23,0.0,NWE,12.5,66.7,12.5,28.6,0.29,71.9,23.8,Great,361,Minimal,,
Malcolm Perry,2020,2020,1,23,9,2,13.0,9,92,1,4,1.0,MIA,10.2,69.2,11.1,10.2,0.11,44.4,15.4,Average,786,Minimal,,
Malcom Floyd,2004,2015,11,34,121,77,570.0,321,5550,34,256,2.0,SDG,17.3,56.3,10.6,45.9,0.28,79.8,39.3,Elite,103,Moderate,2011-2014,23.2
Malik Heath,2023,2023,1,23,13,1,24.0,15,125,1,6,0.0,GNB,8.3,62.5,6.7,9.6,0.08,40.0,13.5,Average,915,Minimal,,
Malik Taylor,2020,2023,3,28,28,1,13.0,9,93,1,5,1.0,"GNB, NYJ",10.3,69.2,11.1,3.3,0.04,55.6,13.4,Average,926,Minimal,,
Malik Turner,2018,2021,3,25,35,3,41.0,29,414,4,19,0.0,"DAL, SEA",14.3,70.7,13.8,11.8,0.11,65.5,18.5,Good,575,Minimal,,
Manuel Johnson,2010,2010,1,24,2,0,5.0,1,6,0,0,0.0,DAL,6.0,20.0,0.0,3.0,0.0,0.0,5.5,Below Average,1185,Minimal,,
MarTay Jenkins,2000,2002,3,27,37,6,137.0,70,987,4,49,8.0,ARI,14.1,51.1,5.7,26.7,0.11,70.0,22.6,Great,391,Minimal,,
Marc Boerigter,2002,2005,3,27,41,2,80.0,39,697,8,30,0.0,KAN,17.9,48.8,20.5,17.0,0.2,76.9,24.0,Great,352,Minimal,,
Marc Mariani,2010,2015,3,28,48,5,47.0,27,324,0,19,7.0,"CHI, TEN",12.0,57.4,0.0,6.8,0.0,70.4,14.2,Average,864,Minimal,,
Marcell Ateman,2018,2019,2,25,18,6,41.0,20,270,1,11,1.0,OAK,13.5,48.8,5.0,15.0,0.06,55.0,15.2,Average,801,Minimal,,
Marcus Easley,2013,2015,2,28,29,0,8.0,3,71,1,1,0.0,BUF,23.7,37.5,33.3,2.4,0.03,33.3,13.7,Average,898,Minimal,,
Marcus Johnson,2017,2022,6,28,55,19,118.0,60,938,3,44,1.0,"IND, NYG, PHI, TEN",15.6,50.8,5.0,17.1,0.05,73.3,17.9,Good,606,Minimal,,
Marcus Kemp,2018,2021,3,26,43,0,8.0,4,42,0,2,0.0,"2TM, KAN",10.5,50.0,0.0,1.0,0.0,50.0,10.5,Below Average,1114,Minimal,,
Marcus Knight,2002,2002,1,24,16,1,5.0,3,26,0,0,2.0,OAK,8.7,60.0,0.0,1.6,0.0,0.0,10.1,Below Average,1128,Minimal,,
Marcus Maxwell,2007,2007,1,24,5,0,2.0,1,5,0,1,0.0,CIN,5.0,50.0,0.0,1.0,0.0,100.0,11.0,Below Average,1080,Minimal,,
Marcus Robinson,2000,2006,7,31,88,41,452.0,237,3255,33,145,4.0,"BAL, CHI, MIN",13.7,52.4,13.9,37.0,0.38,61.2,36.5,Elite,131,Limited,,
Marcus Smith,2008,2008,1,23,7,0,4.0,0,0,0,0,0.0,BAL,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Marcus Vick,2006,2006,1,22,1,0,1.0,0,0,0,0,0.0,MIA,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Mardy Gilyard,2010,2012,2,26,19,2,22.0,8,78,0,4,1.0,"2TM, STL",9.8,36.4,0.0,4.1,0.0,50.0,10.2,Below Average,1123,Minimal,,
Mario Alford,2015,2015,1,23,1,0,1.0,1,15,0,1,0.0,CIN,15.0,100.0,0.0,15.0,0.0,100.0,19.6,Good,524,Minimal,,
Mario Manningham,2008,2013,6,27,67,41,355.0,211,2849,19,122,4.0,"NYG, SFO",13.5,59.4,9.0,42.5,0.28,57.8,31.7,Elite,192,Limited,2009-2012,22.1
Mark Bradley,2005,2009,5,27,57,18,196.0,92,1283,9,62,1.0,"2TM, CHI, KAN",13.9,46.9,9.8,22.5,0.16,67.4,21.9,Great,416,Minimal,,
Mark Clayton,2005,2011,7,29,83,65,491.0,260,3448,14,155,1.0,"BAL, STL",13.3,53.0,5.4,41.5,0.17,59.6,29.4,Elite,231,Limited,2006-2008,18.6
Mark Jones,2008,2009,2,29,19,0,5.0,3,41,0,2,0.0,"CAR, TEN",13.7,60.0,0.0,2.2,0.0,66.7,13.6,Average,907,Minimal,,
Marko Mitchell,2009,2009,1,24,10,0,7.0,4,32,0,2,0.0,WAS,8.0,57.1,0.0,3.2,0.0,50.0,11.1,Below Average,1075,Minimal,,
Markus Wheaton,2013,2017,5,26,58,22,204.0,110,1559,8,76,0.0,"CHI, PIT",14.2,53.9,7.3,26.9,0.14,69.1,22.3,Great,404,Limited,,
Marlon Brown,2013,2015,3,24,38,15,143.0,87,891,7,50,0.0,BAL,10.2,60.8,8.0,23.4,0.18,57.5,20.4,Great,480,Minimal,,
Marlon Moore,2010,2015,4,28,51,4,53.0,26,387,3,20,0.0,"2TM, CLE, MIA",14.9,49.1,11.5,7.6,0.06,76.9,16.4,Good,719,Minimal,,
Marqise Lee,2014,2019,5,28,59,30,306.0,174,2184,8,118,2.0,JAX,12.6,56.9,4.6,37.0,0.14,67.8,24.7,Great,335,Limited,,
Marques Colston,2006,2015,10,32,146,106,1099.0,711,9759,72,506,10.0,NOR,13.7,64.7,10.1,66.8,0.49,71.2,57.1,Elite,21,Extended,2009-2011,23.2
Marques Hagans,2007,2008,2,26,6,1,17.0,9,108,0,7,2.0,"KAN, STL",12.0,52.9,0.0,18.0,0.0,77.8,15.5,Average,777,Minimal,,
Marquess Wilson,2013,2016,4,24,31,14,102.0,56,777,3,36,0.0,CHI,13.9,54.9,5.4,25.1,0.1,64.3,19.4,Good,532,Minimal,,
Marquez Callaway,2020,2022,3,24,42,17,143.0,83,1069,7,53,0.0,NOR,12.9,58.0,8.4,25.5,0.17,63.9,21.5,Great,434,Minimal,,
Marquez Valdes-Scantling,2018,2023,6,29,92,60,370.0,186,3155,16,128,2.0,"GNB, KAN",17.0,50.3,8.6,34.3,0.17,68.8,27.5,Great,261,Limited,,
Marquis Bundy,2017,2017,1,23,1,1,3.0,0,0,0,0,0.0,NYG,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Marquise Brown,2019,2023,5,26,72,65,525.0,313,3644,28,165,4.0,"ARI, BAL",11.6,59.6,8.9,50.6,0.39,52.7,35.1,Elite,147,Moderate,2019-2021,21.5
Marquise Goodwin,2013,2023,10,33,114,44,375.0,191,3090,18,142,4.0,"BUF, CHI, CLE, SEA, SFO",16.2,50.9,9.4,27.1,0.16,74.3,26.3,Great,292,Limited,,
